"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @chriscapossela: Sharing a behind-the-scenes look at how #MSBuild was transformed into a fully digital event. Our teams had about eight…",FALSE,0,NA,2020-05-20 21:15:00,FALSE,NA,"1263216678294429697",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",161,TRUE,FALSE,NA,NA
"The largest AI models in the world are changing how we connect, communicate, and collaborate. ALT: The future from… https://t.co/r8iHZef4cv",FALSE,206,NA,2020-05-20 20:45:00,TRUE,NA,"1263209128752799750",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",73,FALSE,FALSE,NA,NA
"Tell us: How is the food this year at #MSBuild? <U+0001F96A><U+0001F354><U+0001F959><U+0001F950><U+0001F32E><U+0001F369><U+0001F36A><U+0001F36B><U+0001F35C>",FALSE,562,NA,2020-05-20 19:51:35,FALSE,NA,"1263195685316427781",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",45,FALSE,FALSE,NA,NA
"RT @CNET: Microsoft is building new software to help medical staff and hospitals manage the challenges that come from treating the coronavi…",FALSE,0,NA,2020-05-20 19:26:00,FALSE,NA,"1263189249672839168",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",32,TRUE,FALSE,NA,NA
"Hey all you cool cats and kittens - hope you're enjoying Day 2 of #MSBuild. https://t.co/jZk2YKtCNx",FALSE,624,NA,2020-05-20 18:55:49,FALSE,NA,"1263181654631342080",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",110,FALSE,FALSE,NA,NA
"@girlie_mac Yes. It. Did.",FALSE,7,"girlie_mac",2020-05-20 18:10:04,FALSE,"1263158363669463041","1263170140063117312","7103272","<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",0,FALSE,FALSE,NA,NA
"RT @caro_milanesi: Just showed my dogs their replacement! They were not pleased #MSBuild https://t.co/RQV9Ow18Gs",FALSE,0,NA,2020-05-20 17:39:32,FALSE,NA,"1263162455586295809",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",20,TRUE,FALSE,NA,NA
"@caro_milanesi Irreplaceable.",FALSE,7,"caro_milanesi",2020-05-20 17:39:25,FALSE,"1263160651679019009","1263162426096144384","49996749","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",0,FALSE,FALSE,NA,NA
".@Kevin_Scott's ask of you today is to do your part to help everybody on the planet share in the empowerment that c… https://t.co/EIn7lT7Zrj",FALSE,92,NA,2020-05-20 17:35:16,TRUE,NA,"1263161381408387073",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",22,FALSE,FALSE,NA,NA
"More on Project Bonsai <U+2B07> https://t.co/mdHCBILOAq",FALSE,91,NA,2020-05-20 17:29:01,FALSE,NA,"1263159810628784128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",14,FALSE,FALSE,NA,NA
"Who's the goodest boy? 

Hi, Spot! <U+0001F436><U+0001F916>

@BostonDynamics #MSBuild https://t.co/C8DpfeZfgG",FALSE,694,NA,2020-05-20 17:26:33,FALSE,NA,"1263159189884592139",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",97,FALSE,FALSE,NA,NA
"Our cloud-hosted supercomputer is one of the top 5<U+FE0F><U+20E3> largest supercomputers in the world. And, because of the power… https://t.co/mvw8yNourl",FALSE,137,NA,2020-05-20 17:10:15,TRUE,NA,"1263155085363814405",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",48,FALSE,FALSE,NA,NA
"We're also announcing that we’re bringing together the optimizations in DeepSpeed, as well as other libraries from… https://t.co/BshjxELMzT",FALSE,102,NA,2020-05-20 17:06:07,TRUE,NA,"1263154047441403910",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",24,FALSE,FALSE,NA,NA
"Today, at #MSBuild, we're happy to announce that we are open-sourcing the second version of DeepSpeed, which now en… https://t.co/2xffMuhhmf",FALSE,227,NA,2020-05-20 17:05:31,TRUE,NA,"1263153896496730112",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",80,FALSE,FALSE,NA,NA
"A year ago, the largest #AI models in the world had around 1 billion parameters. 

Our Turing NLG (natural language… https://t.co/ekzhJSsdf0",FALSE,192,NA,2020-05-20 17:00:33,TRUE,NA,"1263152643922432002",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",48,FALSE,FALSE,NA,NA
"At every inflection point, the leaps forward were because of the contributions of the developers. https://t.co/rKvFIuo9BV",FALSE,242,NA,2020-05-20 16:53:15,FALSE,NA,"1263150806636912640",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",49,FALSE,FALSE,NA,NA
"We've been inspired, working and coding together with our customers and partners like @providence to create tools t… https://t.co/PLjhV3bNrH",FALSE,77,NA,2020-05-20 16:52:46,TRUE,NA,"1263150685220155392",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",20,FALSE,FALSE,NA,NA
"Why is @Kevin_Scott excited to wake up in the morning? #MSBuild",FALSE,62,NA,2020-05-20 16:51:02,FALSE,NA,"1263150250237194240",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",11,FALSE,FALSE,NA,NA
"Today, @kevin_scott will focus on the trends and constraints that are influencing one of the most significant devel… https://t.co/z29A0vPo9s",FALSE,210,NA,2020-05-20 16:48:34,TRUE,NA,"1263149628570112004",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",54,FALSE,FALSE,NA,NA
"Overcome the constraints and push past the boundaries. Then, forget the boundaries existed and celebrate breakthrou… https://t.co/MA2Hrk6gTk",FALSE,81,NA,2020-05-20 16:47:36,TRUE,NA,"1263149387519320067",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",14,FALSE,FALSE,NA,NA
"Tune in NOW to watch Microsoft CTO @Kevin_Scott discuss the future of technology and AI at #MSBuild. https://t.co/yzbaguZgb4",FALSE,161,NA,2020-05-20 16:47:33,FALSE,NA,"1263149374118363136",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Microsoft",92,FALSE,FALSE,NA,NA
"<U+0001F534><U+0001F7E2> Microsoft CTO @kevin_scott is about to take the #MSBuild virtual stage. <U+0001F7E1><U+0001F535> https://t.co/PhXd3cvMUy",FALSE,126,NA,2020-05-20 16:44:02,FALSE,NA,"1263148490328289281",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",31,FALSE,FALSE,NA,NA
"Join Microsoft CVP of global events, @bbejan, in a behind-the-scenes look at how #MSBuild became a fully-virtual ev… https://t.co/l8NHDcd80X",FALSE,195,NA,2020-05-20 15:11:04,TRUE,NA,"1263125093217116161",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",65,FALSE,FALSE,NA,NA
"Catch all things #MSBuild <U+2B07><U+FE0F> https://t.co/nLJN0TBau3",FALSE,332,NA,2020-05-20 00:50:16,FALSE,NA,"1262908463937736704",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",117,FALSE,FALSE,NA,NA
"RT @Microsoft: Musicians at the @SFConservMusic came together with developers to ensure musicians could teach and perform virtually, using…",FALSE,0,NA,2020-05-20 00:42:44,FALSE,NA,"1262906568590471169",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",66,TRUE,FALSE,NA,NA
"RT @Microsoft: Global organization @FoldingatHome is researching #COVID19 proteins that could help with designing therapeutics. This AI for…",FALSE,0,NA,2020-05-20 00:40:07,FALSE,NA,"1262905912487849984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",156,TRUE,FALSE,NA,NA
"RT @Microsoft: We are at an inflection point. #MSBuild https://t.co/TPLMIxkncQ",FALSE,0,NA,2020-05-20 00:33:41,FALSE,NA,"1262904290492002304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",158,TRUE,FALSE,NA,NA
"RT @Microsoft: ""These are your tools, your platforms to build the world we all want to live in."" - @satyanadella , Microsoft CEO #MSBuild h…",FALSE,0,NA,2020-05-20 00:29:10,FALSE,NA,"1262903155576107014",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",71,TRUE,FALSE,NA,NA
"RT @Microsoft: One of the most exciting things about PowerPlatform is how it's also a rapid application development tool for pro devs. #MSB…",FALSE,0,NA,2020-05-20 00:27:36,FALSE,NA,"1262902761965842433",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",64,TRUE,FALSE,NA,NA
"RT @Microsoft: We are building the most complete toolchain for developers, bringing together the best of GitHub, Visual Studio and Azure to…",FALSE,0,NA,2020-05-20 00:24:51,FALSE,NA,"1262902069754646528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",89,TRUE,FALSE,NA,NA
"RT @Microsoft: ""The role of developers is more important than ever."" #MSBuild https://t.co/JyyvSddEQZ",FALSE,0,NA,2020-05-20 00:23:18,FALSE,NA,"1262901678522564608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",168,TRUE,FALSE,NA,NA
"RT @Microsoft: While this year feels different, coming together as a community is more important than ever. #MSBuild https://t.co/iToNap4a4C",FALSE,0,NA,2020-05-20 00:23:10,FALSE,NA,"1262901645010059264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",63,TRUE,FALSE,NA,NA
"<U+0001F534><U+0001F7E2> Attention <U+0001F535><U+0001F7E1>

#MSBuild isn't over yet! <U+2B07><U+FE0F>  https://t.co/BWs1octRZ2",FALSE,190,NA,2020-05-20 00:20:51,FALSE,NA,"1262901061209055232",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Microsoft",233,FALSE,FALSE,NA,NA
".@satyanadella talks #RemoteWork and productivity with @AmanpourCoPBS and @WalterIsaacson.
 
Watch the full intervi… https://t.co/We6gcRAJky",FALSE,112,NA,2020-05-20 00:12:44,TRUE,NA,"1262899020936036352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",33,FALSE,FALSE,NA,NA
"Did everyone notice key segment presenter Scott Hanselman’s special guest? <U+0001F602> Check out some highlights from day 1 o… https://t.co/OdQjfGdvhl",FALSE,182,NA,2020-05-19 23:54:07,TRUE,NA,"1262894333302358019",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Microsoft",38,FALSE,FALSE,NA,NA
"Microsoft CEO Satya Nadella has a unique vantage point when considering the role of technology during #COVID19. 

H… https://t.co/0I1TJqRvWG",FALSE,231,NA,2020-05-19 23:15:00,TRUE,NA,"1262884490130702337",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",50,FALSE,FALSE,NA,NA
"Like a fine wine, old friend. #MSBuild https://t.co/wuOpqJm84W",FALSE,373,NA,2020-05-19 22:28:00,FALSE,NA,"1262872662298238981",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",49,FALSE,FALSE,NA,NA
"Explore the new resource center for responsible #AI, providing organizations and developers everywhere with insight… https://t.co/uKTUORfj7v",FALSE,123,NA,2020-05-19 22:00:01,TRUE,NA,"1262865619336204294",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",40,FALSE,FALSE,NA,NA
"<U+2611><U+FE0F> New features for Microsoft Teams
<U+2611><U+FE0F> Updates to Fluid Framework
<U+2611><U+FE0F> Increased integration across Microsoft service… https://t.co/dFQV9RmRtQ",FALSE,178,NA,2020-05-19 21:45:00,TRUE,NA,"1262861841254035464",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",52,FALSE,FALSE,NA,NA
"@maddyleger1 We need to know. When will you be releasing the guidebook on being a plant parent?",FALSE,25,"maddyleger1",2020-05-19 21:10:05,FALSE,"1262790257281564672","1262853053209645057","1251884834","<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",0,FALSE,FALSE,NA,NA
"RGV2cw

If you know, you know. #MSBuild",FALSE,458,NA,2020-05-19 20:25:00,FALSE,NA,"1262841708246687745",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",78,FALSE,FALSE,NA,NA
"Microsoft's new supercomputer will enable a previously unimaginable #AI software platform to accelerate developer p… https://t.co/jW1Hkc91qe",FALSE,312,NA,2020-05-19 20:00:00,TRUE,NA,"1262835417855995904",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",114,FALSE,FALSE,NA,NA
"@Eli_Weitz Same.",FALSE,1,"Eli_Weitz",2020-05-19 19:26:23,FALSE,"1262824312941285381","1262826956023832590","729435481742712832","<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",0,FALSE,FALSE,NA,NA
"@GraceMacjones <U+0001F602> This was the best.",FALSE,19,"GraceMacjones",2020-05-19 19:22:14,FALSE,"1262786203398451200","1262825911692468229","349123713","<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",0,FALSE,FALSE,NA,NA
"@JenMsft This is top-notch. #MSBuild",FALSE,14,"JenMsft",2020-05-19 19:20:02,FALSE,"1262579615576416258","1262825357801119745","3309105596","<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",1,FALSE,FALSE,NA,NA
"Take the mystery out of machine learning.
 
For developers, model interpretability can help build confidence and tr… https://t.co/LrYie3BWui",FALSE,152,NA,2020-05-19 19:10:00,TRUE,NA,"1262822833501155338",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",53,FALSE,FALSE,NA,NA
"RT @business: Microsoft is releasing new health-care cloud software for hospitals balancing the needs of telemedicine and the threat of fin…",FALSE,0,NA,2020-05-19 18:51:28,FALSE,NA,"1262818170970296320",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",76,TRUE,FALSE,NA,NA
"Today isn't just an ordinary Tuesday. Catch all the #MSBuild action live: https://t.co/q1qvpHemav",FALSE,189,NA,2020-05-19 18:21:30,FALSE,NA,"1262810630945271808",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",52,FALSE,FALSE,NA,NA
"<U+0001F534><U+0001F7E2> 
<U+0001F535><U+0001F7E1>

#MSBuild continues on @Microsoft365 with Microsoft EVP Rajesh Jha. https://t.co/ypQF6F1aQa",FALSE,140,NA,2020-05-19 18:01:59,FALSE,NA,"1262805716953436160",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",44,FALSE,FALSE,NA,NA
"<U+0001F534><U+0001F7E2> 
<U+0001F535><U+0001F7E1>

#MSBuild continues on @Azure with @scottgu, @julwhite, and more. https://t.co/GeweOoWPPJ",FALSE,183,NA,2020-05-19 17:16:02,FALSE,NA,"1262794151999016961",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",46,FALSE,FALSE,NA,NA
"RT @satyanadella: I’m always impressed by the ingenuity and passion of #ImagineCup teams to build a better, more connected world. Congrats…",FALSE,0,NA,2020-05-19 16:30:00,FALSE,NA,"1262782570535796737",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",137,TRUE,FALSE,NA,NA
"RT @satyanadella: The role of developers has never been more important, from emergency response and recovery, to reimagining the way we liv…",FALSE,0,NA,2020-05-19 16:20:00,FALSE,NA,"1262780051726229506",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",370,TRUE,FALSE,NA,NA
"RT @MSFTImagine: <U+0001F3C6> Congratulations Team Hollo from Hong Kong SAR – 2020 #ImagineCup World Champion! <U+0001F3C6> 
  
These students developed an #AI w…",FALSE,0,NA,2020-05-19 16:09:16,FALSE,NA,"1262777350413934592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",211,TRUE,FALSE,NA,NA
"<U+0001F534><U+0001F7E2> #MSBuild continues on @msdev with @shanselman and friends as they explore the modern developer toolkit. <U+0001F7E1><U+0001F535> https://t.co/irrFi5xT9y",FALSE,158,NA,2020-05-19 16:06:21,FALSE,NA,"1262776615370739712",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",50,FALSE,FALSE,NA,NA
"Watch the #ImagineCup World Championship live now: https://t.co/JD57zKf8kq",FALSE,90,"Microsoft",2020-05-19 15:44:22,FALSE,"1262770896634179585","1262771085667254273","74286565","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",34,FALSE,FALSE,NA,NA
"The #ImagineCup World Championship starts now! 

Watch six student teams pitch their tech solutions, and find out w… https://t.co/31SkocgeeO",FALSE,197,NA,2020-05-19 15:43:37,TRUE,NA,"1262770896634179585",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Microsoft",69,FALSE,FALSE,NA,NA
"Musicians at the @SFConservMusic came together with developers to ensure musicians could teach and perform virtuall… https://t.co/kyk2g1ESeF",FALSE,211,NA,2020-05-19 15:42:34,TRUE,NA,"1262770633378689029",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Microsoft",66,FALSE,FALSE,NA,NA
"Global organization @FoldingatHome is researching #COVID19 proteins that could help with designing therapeutics. Th… https://t.co/GcqffNgdQX",FALSE,426,NA,2020-05-19 15:36:03,TRUE,NA,"1262768990541082625",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Microsoft",156,FALSE,FALSE,NA,NA
"We are at an inflection point. #MSBuild https://t.co/TPLMIxkncQ",FALSE,488,NA,2020-05-19 15:33:54,FALSE,NA,"1262768451803906048",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",158,FALSE,FALSE,NA,NA
"""These are your tools, your platforms to build the world we all want to live in."" - @satyanadella , Microsoft CEO… https://t.co/nNiW5S2fXb",FALSE,238,NA,2020-05-19 15:33:43,TRUE,NA,"1262768403137298432",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",71,FALSE,FALSE,NA,NA
"One of the most exciting things about PowerPlatform is how it's also a rapid application development tool for pro d… https://t.co/HlhYc0BTcG",FALSE,195,NA,2020-05-19 15:27:47,TRUE,NA,"1262766910225121287",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",64,FALSE,FALSE,NA,NA
"We are building the most complete toolchain for developers, bringing together the best of GitHub, Visual Studio and… https://t.co/UvEyPx1Ump",FALSE,285,NA,2020-05-19 15:26:06,TRUE,NA,"1262766487686840320",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","Microsoft",89,FALSE,FALSE,NA,NA
